,label,set
7137,Sugar,train
6843,Sugar,train
10810,Sugar,train
10162,Sugar,train
5545,Sugar,train
9980,Sugar,train
703,Sugar,train
4665,Sugar,train
7285,Sugar,train
23,Sugar,train
10334,Sugar,train
10931,Sugar,train
6800,Sugar,train
2629,Sugar,train
6228,Sugar,train
1886,Sugar,train
3236,Sugar,train
4242,Sugar,train
7081,Sugar,train
1540,Sugar,train
11018,Sugar,train
2081,Sugar,train
11765,Sugar,train
9681,Sugar,train
1794,Sugar,train
3655,Sugar,train
11010,Sugar,train
7158,Sugar,train
6208,Sugar,train
5228,Sugar,train
3049,Sugar,train
3873,Sugar,train
7247,Sugar,train
3871,Sugar,train
1090,Sugar,train
11058,Sugar,train
3749,Sugar,train
8351,Sugar,train
410,Sugar,train
5854,Sugar,train
9707,Sugar,train
11407,Sugar,train
6295,Sugar,train
3676,Sugar,train
8547,Sugar,train
5159,Sugar,train
813,Sugar,train
9039,Sugar,train
9234,Sugar,train
4167,Sugar,train
525,Sugar,train
4161,Sugar,train
15,Sugar,train
2220,Sugar,train
7529,Sugar,train
5237,Sugar,train
10288,Sugar,train
1978,Sugar,train
550,Sugar,train
11046,Sugar,train
11781,Sugar,train
2735,Sugar,train
8046,Sugar,train
638,Sugar,train
1514,Sugar,train
3058,Sugar,train
5245,Sugar,train
2807,Sugar,train
8929,Sugar,train
7786,Sugar,train
10866,Sugar,train
6702,Sugar,train
10144,Sugar,train
7539,Sugar,train
9394,Sugar,train
614,Sugar,train
2330,Sugar,train
8119,Sugar,train
10561,Sugar,train
7310,Sugar,train
7099,Sugar,train
2723,Sugar,train
673,Sugar,train
4376,Sugar,train
794,Sugar,train
3613,Sugar,train
10756,Sugar,train
10373,Sugar,train
9429,Sugar,train
2741,Sugar,train
11043,Sugar,train
3555,Sugar,train
6111,Sugar,train
7727,Sugar,train
83,Sugar,train
830,Sugar,train
2488,Sugar,train
377,Sugar,train
7381,Sugar,train
3999,Sugar,train
3858,Sugar,train
4365,Sugar,train
1498,Sugar,train
3908,Sugar,train
2713,Sugar,train
7591,Sugar,train
2944,Sugar,train
1406,Sugar,train
5362,Sugar,train
9174,Sugar,train
1751,Sugar,train
6821,Sugar,train
8777,Sugar,train
8240,Sugar,train
9816,Sugar,train
2361,Sugar,train
6619,Sugar,train
8127,Sugar,train
11583,Sugar,train
10436,Sugar,train
7304,Sugar,train
3277,Sugar,train
9895,Sugar,train
10500,Sugar,train
7046,Sugar,train
8024,Sugar,train
796,Sugar,train
5096,Sugar,train
10107,Sugar,train
10255,Sugar,train
8651,Sugar,train
7596,Sugar,train
11814,Sugar,train
338,Sugar,train
3604,Sugar,train
4175,Sugar,train
6461,Sugar,train
7482,Sugar,train
383,Sugar,train
9463,Sugar,train
1709,Sugar,train
5431,Sugar,train
3554,Sugar,train
8043,Sugar,train
9520,Sugar,train
7725,Sugar,train
4691,Sugar,train
6975,Sugar,train
2370,Sugar,train
6720,Sugar,train
6316,Sugar,train
1183,Sugar,train
239,Sugar,train
11027,Sugar,train
6513,Sugar,train
11433,Sugar,train
5134,Sugar,train
2912,Sugar,train
2428,Sugar,train
11514,Sugar,train
571,Sugar,train
11432,Sugar,train
1025,Sugar,train
2332,Sugar,train
274,Sugar,train
4597,Sugar,train
7436,Sugar,train
8992,Sugar,train
8835,Sugar,train
3105,Sugar,train
932,Sugar,train
4391,Sugar,train
11336,Sugar,train
230,Sugar,train
6420,Sugar,train
10604,Sugar,train
7245,Sugar,train
10686,Sugar,train
6504,Sugar,train
8151,Sugar,train
2670,Sugar,train
10768,Sugar,train
261,Sugar,train
2627,Sugar,train
1967,Sugar,train
946,Sugar,train
5626,Sugar,train
8062,Sugar,train
3967,Sugar,train
9746,Sugar,train
6534,Sugar,train
7504,Sugar,train
1213,Sugar,train
1231,Sugar,train
4354,Sugar,train
1835,Sugar,train
4097,Sugar,train
5756,Sugar,train
3566,Sugar,train
9834,Sugar,train
5535,Sugar,train
4466,Sugar,train
11790,Sugar,train
3805,Sugar,train
8590,Sugar,train
6814,Sugar,train
10712,Sugar,train
5838,Sugar,train
11373,Sugar,train
9924,Sugar,train
11718,Sugar,train
2075,Sugar,train
4807,Sugar,train
8658,Sugar,train
10377,Sugar,train
8787,Sugar,train
4755,Sugar,train
3686,Sugar,train
9337,Sugar,train
4802,Sugar,train
609,Sugar,train
3675,Sugar,train
11518,Sugar,train
3003,Sugar,train
4842,Sugar,train
9086,Sugar,train
4343,Sugar,train
2216,Sugar,train
5044,Sugar,train
2192,Sugar,train
4444,Sugar,train
9400,Sugar,train
9629,Sugar,train
8845,Sugar,train
4864,Sugar,train
3445,Sugar,train
621,Sugar,train
591,Sugar,train
9141,Sugar,train
4552,Sugar,train
10854,Sugar,train
6061,Sugar,train
9194,Sugar,train
1029,Sugar,train
2966,Sugar,train
3423,Sugar,train
2065,Sugar,train
3819,Sugar,train
10966,Sugar,train
4182,Sugar,train
1621,Sugar,train
8164,Sugar,train
9402,Sugar,train
8756,Sugar,train
2269,Sugar,train
6103,Sugar,train
8768,Sugar,train
909,Sugar,train
6379,Sugar,train
2357,Sugar,train
36,Sugar,train
3984,Sugar,train
3883,Sugar,train
828,Sugar,train
190,Sugar,train
506,Sugar,train
1453,Sugar,train
9700,Sugar,train
3740,Sugar,train
4870,Sugar,train
17,Sugar,train
8041,Sugar,train
1743,Sugar,train
4368,Sugar,train
1028,Sugar,train
2148,Sugar,train
6148,Sugar,train
2204,Sugar,train
8457,Sugar,train
3026,Sugar,train
7097,Sugar,train
4407,Sugar,train
11707,Sugar,train
11445,Sugar,train
6415,Sugar,train
9867,Sugar,train
11021,Sugar,train
7780,Sugar,train
6918,Sugar,train
4222,Sugar,train
10710,Sugar,train
11457,Sugar,train
3115,Sugar,train
9944,Sugar,train
11211,Sugar,train
11016,Sugar,train
7497,Sugar,train
5964,Sugar,train
8318,Sugar,train
6880,Sugar,train
5858,Sugar,train
9832,Sugar,train
3209,Sugar,train
7431,Sugar,train
6557,Sugar,train
10061,Sugar,train
4980,Sugar,train
10649,Sugar,train
10284,Sugar,train
1819,Sugar,train
3639,Sugar,train
3661,Sugar,train
6543,Sugar,train
957,Sugar,train
6355,Sugar,train
6237,Sugar,train
9887,Sugar,train
5759,Sugar,train
2197,Sugar,train
7785,Sugar,train
9059,Sugar,train
6347,Sugar,train
1841,Sugar,train
185,Sugar,train
5665,Sugar,train
2423,Sugar,train
1446,Sugar,train
11553,Sugar,train
163,Sugar,train
10494,Sugar,train
2475,Sugar,train
959,Sugar,train
5083,Sugar,train
204,Sugar,train
5847,Sugar,train
1898,Sugar,train
11207,Sugar,train
592,Sugar,train
9600,Sugar,train
11770,Sugar,train
3775,Sugar,train
8909,Sugar,train
8348,Sugar,train
11607,Sugar,train
9244,Sugar,train
3624,Sugar,train
9443,Sugar,train
3511,Sugar,train
8808,Sugar,train
8001,Sugar,train
5142,Sugar,train
4261,Sugar,train
10007,Sugar,train
11050,Sugar,train
7271,Sugar,train
9529,Sugar,train
4872,Sugar,train
6571,Sugar,train
4322,Sugar,train
2847,Sugar,train
1472,Sugar,train
5421,Sugar,train
10382,Sugar,train
11680,Sugar,train
8364,Sugar,train
6520,Sugar,train
7495,Sugar,train
3352,Sugar,train
1262,Sugar,train
413,Sugar,train
11013,Sugar,train
11684,Sugar,train
8072,Sugar,train
5118,Sugar,train
6903,Sugar,train
6163,Sugar,train
1618,Sugar,train
8626,Sugar,train
3336,Sugar,train
677,Sugar,train
8911,Sugar,train
9711,Sugar,train
10917,Sugar,train
9418,Sugar,train
6472,Sugar,train
9757,Sugar,train
4416,Sugar,train
6108,Sugar,train
7219,Sugar,train
877,Sugar,train
6351,Sugar,train
9794,Sugar,train
10659,Sugar,train
2802,Sugar,train
5354,Sugar,train
1468,Sugar,train
5268,Sugar,train
2823,Sugar,train
2470,Sugar,train
4990,Sugar,train
1290,Sugar,train
8687,Sugar,train
11599,Sugar,train
2985,Sugar,train
6573,Sugar,train
2061,Sugar,train
1704,Sugar,train
9643,Sugar,train
7198,Sugar,train
11801,Sugar,train
8059,Sugar,train
3373,Sugar,train
6518,Sugar,train
9550,Sugar,train
1909,Sugar,train
11199,Sugar,train
9526,Sugar,train
6959,Sugar,train
2577,Sugar,train
6878,Sugar,train
548,Sugar,train
2271,Sugar,train
9249,Sugar,train
1921,Sugar,train
2400,Sugar,train
9220,Sugar,train
348,Sugar,train
4485,Sugar,train
401,Sugar,train
10639,Sugar,train
1651,Sugar,train
3625,Sugar,train
7398,Sugar,train
904,Sugar,train
10368,Sugar,train
11344,Sugar,train
4993,Sugar,train
6816,Sugar,train
8810,Sugar,train
10350,Sugar,train
4510,Sugar,train
5276,Sugar,train
1368,Sugar,train
139,Sugar,train
10995,Sugar,train
7661,Sugar,train
6381,Sugar,train
8367,Sugar,train
6868,Sugar,train
5538,Sugar,train
1847,Sugar,train
3263,Sugar,train
1046,Sugar,train
1139,Sugar,train
10057,Sugar,train
6760,Sugar,train
11804,Sugar,train
4308,Sugar,train
10225,Sugar,train
8583,Sugar,train
9740,Sugar,train
10432,Sugar,train
3240,Sugar,train
5817,Sugar,train
2958,Sugar,train
711,Sugar,train
984,Sugar,train
6735,Sugar,train
1061,Sugar,train
6828,Sugar,train
4713,Sugar,train
1184,Sugar,train
9411,Sugar,train
6823,Sugar,train
8648,Sugar,train
10676,Sugar,train
9974,Sugar,train
1832,Sugar,train
10205,Sugar,train
8037,Sugar,train
1348,Sugar,train
4982,Sugar,train
6640,Sugar,train
5012,Sugar,train
5620,Sugar,train
5234,Sugar,train
5162,Sugar,train
7351,Sugar,train
7636,Sugar,train
7333,Sugar,train
6797,Sugar,train
3205,Sugar,train
450,Sugar,train
4164,Sugar,train
7308,Sugar,train
4560,Sugar,train
6476,Sugar,train
2001,Sugar,train
1077,Sugar,train
1224,Sugar,train
4128,Sugar,train
1822,Sugar,train
9371,Sugar,train
5385,Sugar,train
2894,Sugar,train
8488,Sugar,train
11562,Sugar,train
7659,Sugar,train
1526,Sugar,train
5322,Sugar,train
11264,Sugar,train
3761,Sugar,train
8538,Sugar,train
11063,Sugar,train
1870,Sugar,train
10699,Sugar,train
3231,Sugar,train
6201,Sugar,train
3993,Sugar,train
581,Sugar,train
3284,Sugar,train
3094,Sugar,train
2455,Sugar,train
5290,Sugar,train
9616,Sugar,train
1631,Sugar,train
8748,Sugar,train
8616,Sugar,train
9270,Sugar,train
11121,Sugar,train
4775,Sugar,train
7527,Sugar,train
1874,Sugar,train
2501,Sugar,train
1366,Sugar,train
6344,Sugar,train
7634,Sugar,train
270,Sugar,train
7202,Sugar,train
3260,Sugar,train
10111,Sugar,train
3989,Sugar,train
9582,Sugar,train
1219,Sugar,train
9176,Sugar,train
10920,Sugar,train
4085,Sugar,train
2116,Sugar,train
11577,Sugar,train
7118,Sugar,train
29,Sugar,train
6028,Sugar,train
3538,Sugar,train
6630,Sugar,train
8555,Sugar,train
10800,Sugar,train
1438,Sugar,train
477,Sugar,train
771,Sugar,train
7662,Sugar,train
2819,Sugar,train
10082,Sugar,train
7289,Sugar,train
3378,Sugar,train
1775,Sugar,train
8453,Sugar,train
8402,Sugar,train
11309,Sugar,train
4765,Sugar,train
6862,Sugar,train
7826,Sugar,train
11762,Sugar,train
3877,Sugar,train
8752,Sugar,train
699,Sugar,train
3119,Sugar,train
3746,Sugar,train
3274,Sugar,train
7878,Sugar,train
9083,Sugar,train
8575,Sugar,train
4729,Sugar,train
5872,Sugar,train
4858,Sugar,train
2483,Sugar,train
7433,Sugar,train
3510,Sugar,train
1941,Sugar,train
7940,Sugar,train
3182,Sugar,train
2954,Sugar,train
7422,Sugar,train
3251,Sugar,train
2229,Sugar,train
8375,Sugar,train
11029,Sugar,train
3562,Sugar,train
10027,Sugar,train
9922,Sugar,train
4855,Sugar,train
2921,Sugar,train
6419,Sugar,train
4176,Sugar,train
9597,Sugar,train
9857,Sugar,train
11290,Sugar,train
381,Sugar,train
5614,Sugar,train
9183,Sugar,train
10318,Sugar,train
4945,Sugar,train
5478,Sugar,train
7933,Sugar,train
1861,Sugar,train
941,Sugar,train
6385,Sugar,train
1511,Sugar,train
7841,Sugar,train
3153,Sugar,train
9107,Sugar,train
5416,Sugar,train
3519,Sugar,train
9717,Sugar,train
7955,Sugar,train
6724,Sugar,train
1805,Sugar,train
8961,Sugar,train
4324,Sugar,train
3296,Sugar,train
11610,Sugar,train
9143,Sugar,train
9753,Sugar,train
9206,Sugar,train
6836,Sugar,train
4327,Sugar,train
11725,Sugar,train
3812,Sugar,train
9150,Sugar,train
10702,Sugar,train
7116,Sugar,train
1310,Sugar,train
5436,Sugar,train
4421,Sugar,train
8701,Sugar,train
9116,Sugar,train
10370,Sugar,train
9548,Sugar,train
5829,Sugar,train
9064,Sugar,train
8323,Sugar,train
5447,Sugar,train
8530,Sugar,train
4173,Sugar,train
3297,Sugar,train
6696,Sugar,train
695,Sugar,train
11682,Sugar,train
1711,Sugar,train
1792,Sugar,train
6307,Sugar,train
3807,Sugar,train
845,Sugar,train
9129,Sugar,train
11455,Sugar,train
1745,Sugar,train
4721,Sugar,train
2965,Sugar,train
11126,Sugar,train
9727,Sugar,train
4213,Sugar,train
7957,Sugar,train
9964,Sugar,train
6466,Sugar,train
7160,Sugar,train
3006,Sugar,train
2584,Sugar,train
11469,Sugar,train
6182,Sugar,train
9261,Sugar,train
5114,Sugar,train
7774,Sugar,train
10983,Sugar,train
4909,Sugar,train
2664,Sugar,train
2436,Sugar,train
2551,Sugar,train
5737,Sugar,train
3844,Sugar,train
1343,Sugar,train
8568,Sugar,train
11674,Sugar,train
3035,Sugar,train
8791,Sugar,train
5566,Sugar,train
8690,Sugar,train
4218,Sugar,train
913,Sugar,train
9327,Sugar,train
7253,Sugar,train
3476,Sugar,train
3565,Sugar,train
4080,Sugar,train
437,Sugar,train
4193,Sugar,train
10321,Sugar,train
5690,Sugar,train
7503,Sugar,train
3628,Sugar,train
6489,Sugar,train
9572,Sugar,train
528,Sugar,train
9469,Sugar,train
1467,Sugar,train
11537,Sugar,train
10895,Sugar,train
8775,Sugar,train
3644,Sugar,train
8135,Sugar,train
618,Sugar,train
2410,Sugar,train
9987,Sugar,train
11822,Sugar,train
6040,Sugar,train
49,Sugar,train
2525,Sugar,train
5767,Sugar,train
7020,Sugar,train
10445,Sugar,train
1877,Sugar,train
8481,Sugar,train
7449,Sugar,train
11144,Sugar,train
146,Sugar,train
954,Sugar,train
2285,Sugar,train
5042,Sugar,train
1424,Sugar,train
9309,Sugar,train
2454,Sugar,train
7748,Sugar,train
9736,Sugar,train
1327,Sugar,train
3428,Sugar,train
4591,Sugar,train
8213,Sugar,train
3068,Sugar,train
11708,Sugar,train
1718,Sugar,train
6334,Sugar,train
10463,Sugar,train
5286,Sugar,train
669,Sugar,train
5728,Sugar,train
4449,Sugar,train
4946,Sugar,train
7829,Sugar,train
10047,Sugar,train
1802,Sugar,train
1363,Sugar,train
9709,Sugar,train
11799,Sugar,train
3448,Sugar,train
5735,Sugar,train
9122,Sugar,train
3265,Sugar,train
1385,Sugar,train
4861,Sugar,train
6377,Sugar,train
11472,Sugar,train
1951,Sugar,train
1079,Sugar,train
1066,Sugar,train
4075,Sugar,train
2419,Sugar,train
1357,Sugar,train
4692,Sugar,train
1558,Sugar,train
951,Sugar,train
2914,Sugar,train
2125,Sugar,train
5516,Sugar,train
809,Sugar,train
2916,Sugar,train
1827,Sugar,train
5465,Sugar,train
9061,Sugar,train
11357,Sugar,train
6353,Sugar,train
744,Sugar,train
7182,Sugar,train
11463,Sugar,train
11368,Sugar,train
3977,Sugar,train
3335,Sugar,train
2810,Sugar,train
4782,Sugar,train
5173,Sugar,train
6097,Sugar,train
10486,Sugar,train
6895,Sugar,train
256,Sugar,train
11744,Sugar,train
3526,Sugar,train
3560,Sugar,train
7477,Sugar,train
176,Sugar,train
416,Sugar,train
6331,Sugar,train
10646,Sugar,train
4452,Sugar,train
4928,Sugar,train
8534,Sugar,train
8215,Sugar,train
11243,Sugar,train
2139,Sugar,train
8181,Sugar,train
780,Sugar,train
4849,Sugar,train
11817,Sugar,train
7240,Sugar,train
4731,Sugar,train
1672,Sugar,train
8669,Sugar,train
5426,Sugar,train
10141,Sugar,train
3370,Sugar,train
2701,Sugar,train
2339,Sugar,train
11295,Sugar,train
11097,Sugar,train
5029,Sugar,train
2432,Sugar,train
10017,Sugar,train
8255,Sugar,train
10168,Sugar,train
5693,Sugar,train
154,Sugar,train
10765,Sugar,train
6269,Sugar,train
10127,Sugar,train
10020,Sugar,train
4877,Sugar,train
1596,Sugar,train
4355,Sugar,train
7655,Sugar,train
6795,Sugar,train
6018,Sugar,train
7839,Sugar,train
1812,Sugar,train
11696,Sugar,train
6818,Sugar,train
11092,Sugar,train
8399,Sugar,train
1331,Sugar,train
110,Sugar,train
2209,Sugar,train
3442,Sugar,train
4668,Sugar,train
1145,Sugar,train
1509,Sugar,train
7799,Sugar,train
7276,Sugar,train
1788,Sugar,train
1872,Sugar,train
3822,Sugar,train
716,Sugar,train
4809,Sugar,train
11280,Sugar,train
3353,Sugar,train
11379,Sugar,train
7456,Sugar,train
3382,Sugar,train
11828,Sugar,train
8527,Sugar,train
5152,Sugar,train
1890,Sugar,train
1975,Sugar,train
10383,Sugar,train
8842,Sugar,train
7318,Sugar,train
5410,Sugar,train
10582,Sugar,train
1666,Sugar,train
1999,Sugar,train
9984,Sugar,train
10366,Sugar,train
372,Sugar,train
1934,Sugar,train
7548,Sugar,train
8890,Sugar,train
6607,Sugar,train
5596,Sugar,train
3874,Sugar,train
6709,Sugar,train
3148,Sugar,train
4361,Sugar,train
3996,Sugar,train
11385,Sugar,train
2155,Sugar,train
4287,Sugar,train
4837,Sugar,train
7664,Sugar,train
10282,Sugar,train
5390,Sugar,train
5604,Sugar,train
6199,Sugar,train
10986,Sugar,train
9576,Sugar,train
10673,Sugar,train
9817,Sugar,train
7572,Sugar,train
539,Sugar,train
4582,Sugar,train
7989,Sugar,train
8738,Sugar,train
1732,Sugar,train
7923,Sugar,train
9265,Sugar,train
887,Sugar,train
8473,Sugar,train
5401,Sugar,train
281,Sugar,train
9153,Sugar,train
8306,Sugar,train
6811,Sugar,train
8326,Sugar,train
8014,Sugar,train
5979,Sugar,train
11322,Sugar,train
2885,Sugar,train
4493,Sugar,train
10152,Sugar,train
5266,Sugar,train
10827,Sugar,train
3272,Sugar,train
3583,Sugar,train
6838,Sugar,train
11556,Sugar,train
10750,Sugar,train
2172,Sugar,train
5229,Sugar,train
7886,Sugar,train
854,Sugar,train
8234,Sugar,train
3040,Sugar,train
4028,Sugar,train
9446,Sugar,train
10990,Sugar,train
6468,Sugar,train
8620,Sugar,train
10438,Sugar,train
3009,Sugar,train
6659,Sugar,train
9306,Sugar,train
2281,Sugar,train
726,Sugar,train
11580,Sugar,train
3167,Sugar,train
4968,Sugar,train
11422,Sugar,train
837,Sugar,train
680,Sugar,train
9095,Sugar,train
9720,Sugar,train
11303,Sugar,train
11512,Sugar,train
11524,Sugar,train
2778,Sugar,train
4301,Sugar,train
5084,Sugar,train
6452,Sugar,train
10131,Sugar,train
3549,Sugar,train
5132,Sugar,train
3832,Sugar,train
4174,Sugar,train
9450,Sugar,train
9738,Sugar,train
3405,Sugar,train
9941,Sugar,train
322,Sugar,train
5194,Sugar,train
4896,Sugar,train
2143,Sugar,train
11312,Sugar,train
7891,Sugar,train
7938,Sugar,train
10316,Sugar,train
4378,Sugar,train
7355,Sugar,train
10483,Sugar,train
4625,Sugar,train
106,Sugar,train
603,Sugar,train
9426,Sugar,train
9961,Sugar,train
7510,Sugar,train
948,Sugar,train
134,Sugar,train
10667,Sugar,train
220,Sugar,train
10526,Sugar,train
407,Sugar,train
2133,Sugar,train
8188,Sugar,train
7881,Sugar,train
462,Sugar,train
1496,Sugar,train
6055,Sugar,train
1133,Sugar,train
2292,Sugar,train
5628,Sugar,train
6173,Sugar,train
5031,Sugar,train
3592,Sugar,train
2991,Sugar,train
5475,Sugar,train
896,Sugar,train
10835,Sugar,train
8892,Sugar,train
3193,Sugar,train
